latitude,longitude,proposed_20,proposed_30
51.0,-3.79999995231628,0.0,0.0
51.0999984741211,-3.79999995231628,0.0,0.0
51.2000007629395,-3.79999995231628,0.0,0.0
51.5999984741211,-3.79999995231628,0.0,0.0
51.7000007629395,-3.79999995231628,0.0,0.0
51.7999992370605,-3.79999995231628,0.0,0.0
51.9000015258789,-3.79999995231628,0.0,0.0
52.0,-3.79999995231628,0.0,0.0
52.0999984741211,-3.79999995231628,0.0,0.0
52.2000007629395,-3.79999995231628,0.0,0.0
52.2999992370605,-3.79999995231628,0.0,0.0
52.4000015258789,-3.79999995231628,0.0,0.0
52.5,-3.79999995231628,0.0,0.0
52.5999984741211,-3.79999995231628,0.0,0.0
52.7000007629395,-3.79999995231628,0.0,0.0
52.7999992370605,-3.79999995231628,0.0,0.0
52.9000015258789,-3.79999995231628,0.0,0.0
53.0,-3.79999995231628,0.0,0.0
53.0999984741211,-3.79999995231628,0.0,0.0
53.2000007629395,-3.79999995231628,0.0,0.0
54.9000015258789,-3.79999995231628,0.0,0.0
55.0,-3.79999995231628,0.0,0.0
55.0999984741211,-3.79999995231628,0.0,0.0
55.2000007629395,-3.79999995231628,0.0,0.0
55.2999992370605,-3.79999995231628,0.0,0.0
55.4000015258789,-3.79999995231628,0.0,0.0
55.5,-3.79999995231628,0.0,0.0
55.5999984741211,-3.79999995231628,0.0,0.0
55.7000007629395,-3.79999995231628,0.0,0.0
55.7999992370605,-3.79999995231628,0.0,0.0
55.9000015258789,-3.79999995231628,0.0,0.0
56.0,-3.79999995231628,0.0,0.0
50.2999992370605,-3.70000004768372,0.0,0.0
50.4000015258789,-3.70000004768372,0.0,0.0
50.5,-3.70000004768372,0.0,0.0
50.5999984741211,-3.70000004768372,1.0,0.0
